Sales,Quantity,Profit,Discount,Region,State,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,Postal Code,Product ID,Category,Sub-Category,Product Name
559.99,1,174.9975,0.2,East,New York,1550,CA-2015-134278,7/6/2015 12:00:00 AM,7/8/2015 12:00:00 AM,First Class,EP-13915,Emily Phan,Consumer,United States,New York City,10011,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax
9.34,1,3.504,0.2,East,Pennsylvania,1557,CA-2017-109176,5/9/2017 12:00:00 AM,5/15/2017 12:00:00 AM,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,19140,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope
79.35,5,9.92,0.2,East,Pennsylvania,1558,CA-2017-109176,5/9/2017 12:00:00 AM,5/15/2017 12:00:00 AM,Standard Class,JW-16075,Julia West,Consumer,United States,Philadelphia,19140,OFF-AR-10001955,Office Supplies,Art,Newell 319
11.35,3,4.1151,0.2,East,Pennsylvania,1564,CA-2016-158554,11/9/2016 12:00:00 AM,11/9/2016 12:00:00 AM,Same Day,CM-12190,Charlotte Melton,Consumer,United States,Philadelphia,19134,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle"
1217.56,2,456.588,0.2,East,New York,1583,CA-2016-131338,8/9/2016 12:00:00 AM,8/12/2016 12:00:00 AM,First Class,NP-18325,Naresj Patel,Consumer,United States,New York City,10024,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System
83.97,3,-13.6461,0.2,East,Pennsylvania,1615,US-2017-113509,3/15/2017 12:00:00 AM,3/19/2017 12:00:00 AM,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Philadelphia,19143,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad
17.92,5,2.464,0.2,East,Ohio,1629,CA-2018-101049,6/21/2018 12:00:00 AM,6/25/2018 12:00:00 AM,Second Class,AS-10240,Alan Shonely,Consumer,United States,Cleveland,44105,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
1006.05,3,88.0299,0.2,East,Ohio,1631,CA-2017-106530,5/8/2017 12:00:00 AM,5/8/2017 12:00:00 AM,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,44105,OFF-ST-10002011,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top
10.68,2,3.7408,0.2,East,Ohio,1632,CA-2017-106530,5/8/2017 12:00:00 AM,5/8/2017 12:00:00 AM,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,44105,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898
10.36,2,3.6288,0.2,East,Ohio,1633,CA-2017-106530,5/8/2017 12:00:00 AM,5/8/2017 12:00:00 AM,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,44105,OFF-PA-10004451,Office Supplies,Paper,Xerox 222
25.12,2,1.57,0.2,East,Ohio,1634,CA-2017-106530,5/8/2017 12:00:00 AM,5/8/2017 12:00:00 AM,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,44105,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File
58.11,2,7.264,0.2,East,Ohio,1635,CA-2017-106530,5/8/2017 12:00:00 AM,5/8/2017 12:00:00 AM,Same Day,CL-12565,Clay Ludtke,Consumer,United States,Cleveland,44105,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive
35.35,2,-3.094,0.2,East,Pennsylvania,1647,CA-2016-105221,11/1/2016 12:00:00 AM,11/3/2016 12:00:00 AM,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,19140,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
3.16,2,-0.7128,0.2,East,Pennsylvania,1648,CA-2016-105221,11/1/2016 12:00:00 AM,11/3/2016 12:00:00 AM,First Class,VM-21685,Valerie Mitchum,Home Office,United States,Philadelphia,19140,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box"
64.78,1,-14.5764,0.2,East,Pennsylvania,1679,CA-2015-122882,9/7/2015 12:00:00 AM,9/13/2015 12:00:00 AM,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,19134,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit"
42.36,2,8.4736,0.2,East,Pennsylvania,1681,CA-2015-122882,9/7/2015 12:00:00 AM,9/13/2015 12:00:00 AM,Standard Class,SB-20290,Sean Braxton,Corporate,United States,Philadelphia,19134,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame
99.28,2,12.41,0.2,East,Pennsylvania,1685,CA-2018-149489,4/24/2018 12:00:00 AM,4/27/2018 12:00:00 AM,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Philadelphia,19143,OFF-AP-10002495,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets"
10.36,2,3.6288,0.2,East,Pennsylvania,1688,CA-2018-143798,12/10/2018 12:00:00 AM,12/12/2018 12:00:00 AM,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,19140,OFF-PA-10000788,Office Supplies,Paper,Xerox 210
310.88,2,23.316,0.2,East,Pennsylvania,1689,CA-2018-143798,12/10/2018 12:00:00 AM,12/12/2018 12:00:00 AM,First Class,AW-10840,Anthony Witt,Consumer,United States,Philadelphia,19140,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp
21.87,5,6.2905,0.2,East,Ohio,1693,US-2017-154361,3/14/2017 12:00:00 AM,3/19/2017 12:00:00 AM,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Columbus,43229,FUR-FU-10004020,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame
11.8,2,4.2804,0.2,East,New York,1701,CA-2016-114069,7/13/2016 12:00:00 AM,7/15/2016 12:00:00 AM,Second Class,ND-18370,Natalie DeCherney,Consumer,United States,New York City,10035,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs
7.71,2,2.7956,0.2,East,New York,1716,CA-2017-154788,4/30/2017 12:00:00 AM,5/4/2017 12:00:00 AM,Standard Class,JL-15835,John Lee,Consumer,United States,New York City,10011,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
47.74,4,14.92,0.2,East,New York,1721,CA-2017-169943,5/19/2017 12:00:00 AM,5/24/2017 12:00:00 AM,Standard Class,BN-11515,Bradley Nguyen,Consumer,United States,New York City,10011,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders
434.35,3,43.4352,0.2,East,Pennsylvania,1725,CA-2016-127453,12/19/2016 12:00:00 AM,12/20/2016 12:00:00 AM,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,19143,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator
3.55,2,0.444,0.2,East,Pennsylvania,1726,CA-2016-127453,12/19/2016 12:00:00 AM,12/20/2016 12:00:00 AM,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,19143,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum
88.83,4,7.7728,0.2,East,Pennsylvania,1727,CA-2016-127453,12/19/2016 12:00:00 AM,12/20/2016 12:00:00 AM,First Class,JK-15370,Jay Kimmel,Consumer,United States,Philadelphia,19143,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection
20.73,4,7.2576,0.2,East,Pennsylvania,1742,CA-2018-152807,10/30/2018 12:00:00 AM,11/3/2018 12:00:00 AM,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,19140,OFF-PA-10004355,Office Supplies,Paper,Xerox 231
7.16,2,0.9856,0.2,East,Pennsylvania,1743,CA-2018-152807,10/30/2018 12:00:00 AM,11/3/2018 12:00:00 AM,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,19140,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke"
11.16,2,-2.5128,0.2,East,Pennsylvania,1744,CA-2018-152807,10/30/2018 12:00:00 AM,11/3/2018 12:00:00 AM,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,19140,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins
442.39,7,-55.3,0.2,East,Pennsylvania,1745,CA-2018-152807,10/30/2018 12:00:00 AM,11/3/2018 12:00:00 AM,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Philadelphia,19140,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad
19.53,3,4.884,0.2,East,Pennsylvania,1760,CA-2015-141817,1/5/2015 12:00:00 AM,1/12/2015 12:00:00 AM,Standard Class,MB-18085,Mick Brown,Consumer,United States,Philadelphia,19143,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack"
37,6,11.565,0.2,East,New York,1798,US-2018-139465,8/27/2018 12:00:00 AM,8/30/2018 12:00:00 AM,First Class,MR-17545,Mathew Reese,Home Office,United States,New York City,10024,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill
4663.73,7,-1049.3406,0.2,East,Pennsylvania,1804,CA-2018-158379,9/22/2018 12:00:00 AM,9/26/2018 12:00:00 AM,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,19134,OFF-SU-10002881,Office Supplies,Supplies,Martin Yale Chadless Opener Electric Letter Opener
79.98,2,22.9954,0.2,East,Pennsylvania,1805,CA-2018-158379,9/22/2018 12:00:00 AM,9/26/2018 12:00:00 AM,Second Class,JA-15970,Joseph Airdo,Consumer,United States,Philadelphia,19134,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705
77.59,5,28.13,0.2,East,Ohio,1813,US-2018-161193,11/20/2018 12:00:00 AM,11/26/2018 12:00:00 AM,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,43055,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts"
4.65,2,1.5714,0.2,East,Ohio,1814,US-2018-161193,11/20/2018 12:00:00 AM,11/26/2018 12:00:00 AM,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Newark,43055,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs"
257.56,2,-28.9764,0.2,East,New York,1861,US-2018-121251,3/26/2018 12:00:00 AM,3/27/2018 12:00:00 AM,First Class,GM-14440,Gary McGarr,Consumer,United States,New York City,10009,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
31.1,6,10.8864,0.2,East,Pennsylvania,1868,CA-2016-127110,6/25/2016 12:00:00 AM,7/1/2016 12:00:00 AM,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,19143,OFF-PA-10003309,Office Supplies,Paper,Xerox 211
78.25,2,-17.6076,0.2,East,Pennsylvania,1869,CA-2016-127110,6/25/2016 12:00:00 AM,7/1/2016 12:00:00 AM,Standard Class,CH-12070,Cathy Hwang,Home Office,United States,Philadelphia,19143,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving
16.22,2,5.8812,0.2,East,Ohio,1875,CA-2015-147914,6/4/2015 12:00:00 AM,6/9/2015 12:00:00 AM,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,43229,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper
176.78,1,-22.098,0.2,East,New York,1876,US-2017-112977,3/10/2017 12:00:00 AM,3/16/2017 12:00:00 AM,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,11561,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases
217.05,7,78.6828,0.2,East,Pennsylvania,1884,CA-2017-118570,11/13/2017 12:00:00 AM,11/17/2017 12:00:00 AM,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,19143,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal
121.79,4,13.7016,0.2,East,Ohio,1889,CA-2015-142587,10/21/2015 12:00:00 AM,10/22/2015 12:00:00 AM,First Class,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,45014,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector
895.91,5,302.373,0.2,East,New York,1920,US-2018-111423,8/17/2018 12:00:00 AM,8/19/2018 12:00:00 AM,First Class,EH-13765,Edward Hooks,Corporate,United States,Watertown,13601,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine
15,2,1.5008,0.2,East,Pennsylvania,1922,CA-2016-125178,10/3/2016 12:00:00 AM,10/9/2016 12:00:00 AM,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Reading,19601,OFF-ST-10002562,Office Supplies,Storage,Staple magnet
26.43,8,8.9208,0.2,East,New York,1951,CA-2018-157987,9/2/2018 12:00:00 AM,9/6/2018 12:00:00 AM,Standard Class,AC-10615,Ann Chong,Corporate,United States,New York City,10009,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1"""
38.86,7,7.7728,0.2,East,Ohio,2044,US-2018-158946,11/18/2018 12:00:00 AM,11/23/2018 12:00:00 AM,Standard Class,JW-15220,Jane Waco,Corporate,United States,Lakewood,44107,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner
289.8,7,36.225,0.2,East,Pennsylvania,2049,CA-2016-142237,7/11/2016 12:00:00 AM,7/13/2016 12:00:00 AM,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,19134,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock"
11.11,5,0.834,0.2,East,Pennsylvania,2053,CA-2016-142237,7/11/2016 12:00:00 AM,7/13/2016 12:00:00 AM,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,19134,OFF-AR-10003732,Office Supplies,Art,Newell 333
25.34,6,3.4848,0.2,East,Pennsylvania,2054,CA-2016-142237,7/11/2016 12:00:00 AM,7/13/2016 12:00:00 AM,First Class,CK-12595,Clytie Kelty,Consumer,United States,Philadelphia,19134,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige"
104.68,5,35.3295,0.2,East,Pennsylvania,2125,CA-2018-144862,12/1/2018 12:00:00 AM,12/5/2018 12:00:00 AM,Standard Class,EH-14005,Erica Hernandez,Home Office,United States,Philadelphia,19143,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes
86.37,3,1.0797,0.2,East,Pennsylvania,2127,CA-2015-126032,6/23/2015 12:00:00 AM,6/28/2015 12:00:00 AM,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Philadelphia,19143,TEC-AC-10000158,Technology,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card
64.94,3,6.4944,0.2,East,Pennsylvania,2128,CA-2016-134859,10/4/2016 12:00:00 AM,10/9/2016 12:00:00 AM,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,19134,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,"
20.73,4,7.2576,0.2,East,Pennsylvania,2129,CA-2016-134859,10/4/2016 12:00:00 AM,10/9/2016 12:00:00 AM,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Philadelphia,19134,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946
10.58,7,-2.3814,0.2,East,Pennsylvania,2135,CA-2016-122210,11/30/2016 12:00:00 AM,12/4/2016 12:00:00 AM,Standard Class,WB-21850,William Brown,Consumer,United States,Philadelphia,19134,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere
149.54,9,50.4711,0.2,East,New York,2140,CA-2015-159520,6/6/2015 12:00:00 AM,6/11/2015 12:00:00 AM,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,11561,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders
30.48,6,9.906,0.2,East,Pennsylvania,2143,CA-2017-155481,9/1/2017 12:00:00 AM,9/5/2017 12:00:00 AM,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,19140,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16"""
16.68,7,5.4236,0.2,East,Pennsylvania,2145,CA-2017-155481,9/1/2017 12:00:00 AM,9/5/2017 12:00:00 AM,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,19140,OFF-FA-10002780,Office Supplies,Fasteners,Staples
254.35,6,-50.8704,0.2,East,Pennsylvania,2148,US-2017-152051,6/25/2017 12:00:00 AM,6/29/2017 12:00:00 AM,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,17403,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black"
14.16,2,5.133,0.2,East,New York,2154,CA-2017-117282,7/14/2017 12:00:00 AM,7/18/2017 12:00:00 AM,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,10009,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs
79.38,1,29.769,0.2,East,Ohio,2161,CA-2017-141019,5/14/2017 12:00:00 AM,5/14/2017 12:00:00 AM,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,45231,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box"
14.01,3,1.752,0.2,East,Ohio,2169,CA-2018-117870,1/27/2018 12:00:00 AM,1/30/2018 12:00:00 AM,Second Class,JH-15820,John Huston,Consumer,United States,Kent,44240,OFF-AR-10004078,Office Supplies,Art,Newell 312
71.97,3,-8.997,0.2,East,Ohio,2170,CA-2018-117870,1/27/2018 12:00:00 AM,1/30/2018 12:00:00 AM,Second Class,JH-15820,John Huston,Consumer,United States,Kent,44240,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand
85.23,7,30.8966,0.2,East,New York,2180,CA-2017-128818,5/7/2017 12:00:00 AM,5/11/2017 12:00:00 AM,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,10009,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
15.55,3,5.4432,0.2,East,Pennsylvania,2199,CA-2016-135363,3/28/2016 12:00:00 AM,4/2/2016 12:00:00 AM,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,19120,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999
5.23,1,1.7004,0.2,East,Pennsylvania,2200,CA-2016-135363,3/28/2016 12:00:00 AM,4/2/2016 12:00:00 AM,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,19120,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes
20.1,1,1.7591,0.2,East,Pennsylvania,2205,CA-2016-128860,6/29/2016 12:00:00 AM,7/5/2016 12:00:00 AM,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,17602,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany"
37.37,8,4.672,0.2,East,Ohio,2223,CA-2016-131884,12/6/2016 12:00:00 AM,12/6/2016 12:00:00 AM,Same Day,DK-13375,Dennis Kane,Consumer,United States,Marion,43302,OFF-AR-10004078,Office Supplies,Art,Newell 312
54.81,3,17.8152,0.2,East,Pennsylvania,2225,CA-2018-121909,7/31/2018 12:00:00 AM,8/5/2018 12:00:00 AM,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,19134,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991
6.98,1,2.3571,0.2,East,New York,2270,CA-2018-105480,12/20/2018 12:00:00 AM,12/26/2018 12:00:00 AM,Standard Class,DK-13225,Dean Katz,Corporate,United States,Rochester,14609,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings
17.48,5,1.311,0.2,East,Ohio,2288,US-2018-112928,6/1/2018 12:00:00 AM,6/5/2018 12:00:00 AM,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Toledo,43615,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
79.87,3,29.952,0.2,East,New York,2326,CA-2016-105102,9/15/2016 12:00:00 AM,9/19/2016 12:00:00 AM,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,10035,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements
46.38,1,1.1596,0.2,East,New York,2327,CA-2016-105102,9/15/2016 12:00:00 AM,9/19/2016 12:00:00 AM,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,10035,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish"
547.13,4,-68.392,0.2,East,Pennsylvania,2330,US-2016-147739,12/25/2016 12:00:00 AM,12/29/2016 12:00:00 AM,Standard Class,JD-16150,Justin Deggeller,Corporate,United States,Philadelphia,19140,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats
10.72,2,1.742,0.2,East,Ohio,2340,CA-2015-121727,8/19/2015 12:00:00 AM,8/24/2015 12:00:00 AM,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Columbus,43229,OFF-AR-10004930,Office Supplies,Art,Turquoise Lead Holder with Pocket Clip
532.7,6,-26.6352,0.2,East,Ohio,2369,US-2017-129469,9/23/2017 12:00:00 AM,9/27/2017 12:00:00 AM,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,45014,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
4.91,2,0.307,0.2,East,Ohio,2370,US-2017-129469,9/23/2017 12:00:00 AM,9/27/2017 12:00:00 AM,Standard Class,KL-16555,Kelly Lampkin,Corporate,United States,Fairfield,45014,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2"
9.18,2,1.148,0.2,East,Ohio,2378,US-2015-164616,8/19/2015 12:00:00 AM,8/21/2015 12:00:00 AM,Second Class,MS-17770,Maxwell Schwartz,Consumer,United States,Columbus,43229,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors
7.21,2,1.7138,0.2,East,Ohio,2380,CA-2017-118052,5/6/2017 12:00:00 AM,5/10/2017 12:00:00 AM,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,44052,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips
49.56,2,15.49,0.2,East,Ohio,2381,CA-2017-118052,5/6/2017 12:00:00 AM,5/10/2017 12:00:00 AM,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,44052,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951
54.71,7,11.6263,0.2,East,Ohio,2382,CA-2017-118052,5/6/2017 12:00:00 AM,5/10/2017 12:00:00 AM,Standard Class,BE-11455,Brad Eason,Home Office,United States,Lorain,44052,FUR-FU-10004848,Furniture,Furnishings,DAX Solid Wood Frames
5.67,2,1.917,0.2,East,Pennsylvania,2411,CA-2015-162684,8/1/2015 12:00:00 AM,8/6/2015 12:00:00 AM,Standard Class,AS-10630,Ann Steele,Home Office,United States,Philadelphia,19120,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes"
